doi,journal,keywords,title,url,dataset
10.1016/j.socscimed.2015.12.016,,"Food Deprivation,Food Insufficiency,Health Claims,Health Involvement,Health Risk,FSSM,NonE Tier 1",The impact of health claims and food deprivation levels on health risk perceptions of fast-food restaurants,https://www.doi.org/10.1016/j.socscimed.2015.12.016,",,,,,,,"
10.2105/AJPH.2017.304033,American journal of public health,"Adolescent,Adult,Aged,Chicago,Diet Surveys,Food Supply,Humans,Mass Screening,Middle Aged,Reproducibility of Results,Sensitivity and Specificity,Young Adult,FSSM,NonE Tier 1",Diagnostic Accuracy of Two Food Insecurity Screeners Recommended for Use in Health Care Settings,http://www.ncbi.nlm.nih.gov/pubmed/28933929,",,,,,,,"
10.3390/su10124801,,"Shopping Behaviors,Food Environment,Food Insecurity,Food Purchasing Characteristics,Socioeconomic Area,Obesity,Out-shoppers,FSSM,NonE Tier 3","Food Purchasing Characteristics and Perceptions of Neighborhood Food Environment of South Africans Living in Low-, Middle- and High-Socioeconomic Neighborhoods",https://www.doi.org/10.3390/su10124801,",,,,,,,"
10.1007/s12571-017-0733-8,,"Food Insecurity,Race/ethnicity,Nativity,Immigrants,NHANES-FSQ,Analyzed,CPS-FSS,Citation,NonE Tier 2",Food insecurity in the United States of America: an examination of race/ethnicity and nativity,https://www.doi.org/10.1007/s12571-017-0733-8,",,,dataset-048,,dataset-017,,dataset-033"
10.1016/j.jneb.2015.01.004,Journal of nutrition education and behavior,"Adult,Body Mass Index,Cross-Sectional Studies,Female,Food Assistance,Food Supply,Health Status,Humans,Mothers,Overweight,Poverty,Young Adult,CPS-FSS,Citation,FSSM,NonE Tier 2",Food- and health-related correlates of self-reported body mass index among low-income mothers of young children,http://www.ncbi.nlm.nih.gov/pubmed/25794991,",,,,,,,dataset-033"
10.1002/pam.22093,,"Food Insecurity,SNAP Benefits,CPS-FSS,Citation,Chart,FoodAPS-FS,Analyzed,FSSM,Econ Tier 1","Salience, Food Security, and SNAP Receipt",https://www.doi.org/10.1002/pam.22093,"dataset-026,,,,,,,dataset-033"
10.11114/aef.v4i4.2507,,"Food Program,Food Insecurity,Living Environment,Demographic Characteristics,Pseudo Panel Data,Simultaneous Equation Procedure,CPS-FSS,Analyzed,Chart,Econ Tier 3","Effects of Food Assistance Programs, Demographic Characteristics, and Living Environments on Children’s Food Insecurity",https://www.doi.org/10.11114/aef.v4i4.2507,",,,,,,,dataset-033"
10.1080/19320248.2016.1255694,,"SNAP,Andersen's Behavioral Model,Food Insecurity,CPS-FSS,Analyzed,FSSM,NonE Tier 2",Using Andersen’s Behavioral Model to Predict Participation in the Supplemental Nutrition Assistance Program (SNAP) Among US Adults,https://www.doi.org/10.1080/19320248.2016.1255694,"dataset-026,,,,,,,dataset-033"
10.1017/S1368980015003067,Public health nutrition,"Dietary Supplements,Family Characteristics,Food Supply,Humans,Models, Theoretical,Nutrition Surveys,Poverty,Veterans,CPS-FSS,Analyzed,FSSM,NonE Tier 1",Food insecurity in veteran households: findings from nationally representative data,http://www.ncbi.nlm.nih.gov/pubmed/26553172,",,,,,,,dataset-033"
10.1016/j.jpolmod.2016.05.003,,"Food insecurity,Parental Resources,Recursive Ordered Probability Model,SNAP,CPS-FSS,Analyzed,SIPP-FS,PSID-FFSS,Citation,Econ Tier 2",Supplemental Nutrition Assistance Program and food insecurity among families with children,https://www.doi.org/10.1016/j.jpolmod.2016.05.003,"dataset-026,,,,,,,dataset-033"
10.1016/j.foodpol.2018.01.010,,"SNAP,Food Away From Home,Food Policy,Food Stamps,In-Kind Benefits,CPS-FSS,Analyzed,Econ Tier 1",In-kind benefits and household behavior: The impact of SNAP on food-away-from-home consumption,https://www.doi.org/10.1016/j.foodpol.2018.01.010,"dataset-026,,,,,,,dataset-033"
10.1080/19320248.2016.1227750,Journal of hunger & environmental nutrition,"American Indian,Alaska Native,Food Security,Current Population Survey,Obesity,Food Environments,CPS-FSS,Analyzed,FSSM,NonE Tier 3",Food Insecurity among American Indians and Alaska Natives: A National Profile using the Current Population Survey-Food Security Supplement,http://www.ncbi.nlm.nih.gov/pubmed/28491205,",,,,,,,dataset-033"
10.3368/jhr.51.3.1013-5987R1,,"Safety-Net Program,Food Insecurity,CPS-FSS,Analyzed,Econ Tier 1",The Effect of Safety-Net Programs on Food Insecurity,https://www.doi.org/10.3368/jhr.51.3.1013-5987R1,",,,,,,,dataset-033"
10.1080/19320248.2014.898174,,"Food security,Food insecurity,Food security measurement,CPS-FSS,Analyzed,Chart,NonE Tier 3",Improving Food Security Classification of Households With Children,https://www.doi.org/10.1080/19320248.2014.898174,",,,,,,,dataset-033"
10.1080/10796126.2014.891973,Journal of children & poverty,"Food insecurity among children,Poverty,Official poverty measure,Supplemental poverty measure,CPS-FSS,Analyzed,NHANES-FSQ,SIPP-FS,Citation,NonE Tier 3",Understanding the Link between Poverty and Food Insecurity among Children: Does the Definition of Poverty Matter?,http://www.ncbi.nlm.nih.gov/pubmed/25045244,",,,dataset-048,,dataset-017,,dataset-033"
10.1093/ajae/aau097,,"Labeling effect,Stimulus Bill,Supplemental Nutrition Assistance Program,CPS-FSS,Analyzed,Econ Tier 1",Expenditure Response to Increases in In-Kind Transfers: Evidence from the Supplemental Nutrition Assistance Program,https://www.doi.org/10.1093/ajae/aau097,",,,,,,,dataset-033"
10.5888/pcd11.140190,Preventing chronic disease,"Adult,African Continental Ancestry Group,Aged,Behavioral Risk Factor Surveillance System,European Continental Ancestry Group,Female,Food Supply,Hispanic Americans,Humans,Hypertension,Male,Middle Aged,Prevalence,United States,CPS-FSS,Citation,NonE Tier 2","Food insecurity and self-reported hypertension among Hispanic, black, and white adults in 12 states, Behavioral Risk Factor Surveillance System, 2009",http://www.ncbi.nlm.nih.gov/pubmed/25232748,",,,,,,,dataset-033"
10.3945/jn.114.198697,The Journal of nutrition,"Adolescent,Adult,Aged,Cross-Sectional Studies,Family Characteristics,Female,Food Assistance,Food Supply,Humans,Hunger,Logistic Models,Longitudinal Studies,Male,Middle Aged,Multivariate Analysis,Nutrition Surveys,Nutritional Status,Poverty,Sensitivity and Specificity,United States,Young Adult,CPS-FSS,Citation,FSSM,NonE Tier 1",Supplemental Nutrition Assistance Program participation is associated with an increase in household food security in a national evaluation,http://www.ncbi.nlm.nih.gov/pubmed/25644357,",,,,,,,dataset-033"
10.3945/jn.113.187112,The Journal of nutrition,"Adult,Arabs/statistics data,Cross-Sectional Studies,Feeding Behavior,Female,Food Supply/statistics data,Humans,Lebanon/epidemiology,Logistic Models,Male,Prevalence,Psychometric,Refugees/statistics data,Reproducibility of Results,Surveys and Questionnaires,CPS-FSS,Citation,FSSM,NonE Tier 1",Development and validation of an Arab family food security scale,http://www.ncbi.nlm.nih.gov/pubmed/24598883,",,,,,,,dataset-033"
10.3945/jn.114.199919,The Journal of nutrition,"Adult,Body Mass Index,Cross-Sectional Studies,Female,Food Supply,Humans,Linear Models,Logistic Models,Male,Nutrition Surveys,Sleep Deprivation,Socioeconomic Factors,Young Adult,CPS-FSS,Citation,NHANES-FSQ,Analyzed,FSSM,NonE Tier 1",Food insecurity is associated with poor sleep outcomes among US adults,http://www.ncbi.nlm.nih.gov/pubmed/25733479,",,,dataset-048,,dataset-017,,dataset-033"
10.1177/0884533614536446,Nutrition in clinical practice : official publication of the American Society for Parenteral and Enteral Nutrition,"Meals,Food supply,Aged,Nutritional status,Home-delivered meal,Food security,Older adults,Older Americans Act,CPS-FSS,Citation,NonE Tier 2",Home-Delivered Meals and Nutrition Status Among Older Adults,http://www.ncbi.nlm.nih.gov/pubmed/25030738,",,,,,,,dataset-033"
https://doi.org/10.1086/679388,,"Payday loans,Food security,Wellbeing,CPS-FSS,Analyzed,NonE Tier 2",Food on the Fringe: Food Insecurity and the Use of Payday Loans,https://www.doi.org/https://doi.org/10.1086/679388,",,,,,,,dataset-033"
10.1080/19320248.2014.898177,,"Food security,Hunger,Qualitative,Needs assessment,CPS-FSS,Citation,NonE Tier 3","Identifying Factors, Barriers, and Solutions Related to Food Insecurity in Lackawanna County, Pennsylvania",https://www.doi.org/10.1080/19320248.2014.898177,",,,,,,,dataset-033"
10.5901/ajis.2014.v3n4p349,,"Food security,GFSI,GIS,CPS-FSS,Citation,JTier N/A","Spatial Mapping of Food Security in Mukim Pendang, Kedah, Malaysia",https://www.doi.org/10.5901/ajis.2014.v3n4p349,",,,,,,,dataset-033"
10.1093/aepp/ppu018,,"Food insecurity,Hunger,Poverty,Map the Meal Gap,State-level,County-level,CPS-FSS,Analyzed,FSSM,Econ Tier 2",Map the Meal Gap: Exploring Food Insecurity at the Local Level,https://www.doi.org/10.1093/aepp/ppu018,",,,,,,,dataset-033"
10.1542/peds.2013-2823,Pediatrics,"Child,Cross-Sectional Studies,Dietary Supplements,Female,Food Assistance,Food Supply,Government Programs,Humans,Male,United States,CPS-FSS,Citation,FSSM,NonE Tier 1",Supplemental nutrition assistance program participation and child food security,http://www.ncbi.nlm.nih.gov/pubmed/24590744,",,,,,,,dataset-033"
10.1017/S136898001300116X,Public health nutrition,"Adolescent,Adult,Canada,Cross-Sectional Studies,Family Characteristics,Female,Food Supply,Health Surveys,Humans,Logistic Models,Male,Middle Aged,Socioeconomic Factors,Young Adult,CPS-FSS,Citation,FSSM,NonE Tier 1",Women respondents report higher household food insecurity than do men in similar Canadian households,http://www.ncbi.nlm.nih.gov/pubmed/23651492,",,,,,,,dataset-033"
10.4269/ajtmh.13-0422,,"Undernourishment,Food Insecurity,Uganda,Cross-Sectional Studies,Infection,Nutrition,CPS-FSS,Citation,NonE Tier 1",Relative Undernourishment and Food Insecurity Associations with Plasmodium falciparum Among Batwa Pygmies in Uganda: Evidence from a Cross-Sectional Survey,https://www.doi.org/10.4269/ajtmh.13-0422,",,,,,,,dataset-033"
DOI: http://dx.doi.org/10.15585/mmwr.mm6601a2,,"Food Security,Housing Security,Social Determinants of Health,BRFSS,CPS-FSS,Citation,NonE Tier 1","Prevalence of Perceived Food and Housing Security — 15 States, 2013",https://www.doi.org/DOI: http://dx.doi.org/10.15585/mmwr.mm6601a2,",,,,,,,dataset-033"
,,"Engaged Scholarship,Community Partners,Collective Collaboration,Community-Engaged,CPS-FSS,Citation,JTier N/A",Tackling Wicked Problems Through Engaged Scholarship,,",,,,,,,dataset-033"
10.1377/hlthaff.2015.0645,Health affairs,"Food Supply,Food Insecurity,SNAP,Health Status,Humans,Public Health,Surveys and Questionnaires,United States,CPS-FSS,Chart,ECLS-FS,NHANES-FSQ,Citation,NonE Tier 1",Food Insecurity And Health Outcomes,http://www.ncbi.nlm.nih.gov/pubmed/26526240,"dataset-026,,,dataset-048,,dataset-017,,dataset-033"
,,"Annual Social and Economic Supplement,Current Population Survey,Health Insurance Coverage,Uninsured,CPS-FSS,Citation",Changing the CPS Health Insurance Questions And The Implications On The Uninsured Rate: Redesign and Production Estimates,,",,,,,,,dataset-033"
,,"Immigrant Youth,Nonimmigrant Youth,Wellbeing,Race/ethnicity,Inequality,CPS-FSS,Analyzed",Immigrant Youth Outcomes: Patterns by Generation and Race and Ethnicity,,",,,,,,,dataset-033"
,,"Children Food Security,Income-to-needs,CPS-FSS,PSID-FFSS,NHANES-FSQ,Analyzed",New Evidence on Why Children’s Food Security Varies Across Households with Similar Incomes,,",,,dataset-048,,dataset-017,,dataset-033"
DOI: 10.1007/978-3-319-06462-8_2,,"Health Disparities,Poverty,Development of Children,Life Cycles,CPS-FSS,Chart",Understanding Health Disparities,https://www.doi.org/DOI: 10.1007/978-3-319-06462-8_2,",,,,,,,dataset-033"
,,"Food Policy,Healthy Food,Nutrition Improvement,Hunger,Food Systems,CPS-FSS,Chart",Innovations in NYC Health and Human Services Policy: Food Policy,,",,,,,,,dataset-033"
,,"Poverty,Food Insecurity,Communities,Economic Well-Being,Iowa,CPS-FSS,Citation","Poverty and Food Needs: Winneshiek County, Iowa",https://lib.dr.iastate.edu/icip_poverty/194,",,,,,,,dataset-033"
,,"Poverty,Food Insecurity,Communities,Economic Well-Being,Iowa,CPS-FSS,Citation","Poverty and Food Needs: Wayne County, Iowa",http://lib.dr.iastate.edu/icip_poverty/191,",,,,,,,dataset-033"
,,"Poverty,Food Insecurity,Communities,Economic Well-Being,Iowa,CPS-FSS,Citation","Poverty and Food Needs: Black Hawk County, Iowa",http://lib.dr.iastate.edu/icip_poverty/105,",,,,,,,dataset-033"
,,"Poverty,Food Insecurity,Communities,Economic Well-Being,Iowa,CPS-FSS,Citation","Poverty and Food Needs: Palo Alto County, Iowa",http://lib.dr.iastate.edu/icip_poverty/172,",,,,,,,dataset-033"
,,"Poverty,Anti-poverty programs,CPS-FSS,Citation",The War on Poverty After 50 Years,http://report.heritage.org/bg2955,",,,,,,,dataset-033"
,,"Food Insecurity,Great Recession,Rold of Unemployment,Creidt Markets,Housing Markets","Food Insecurity and the Great Recession: The Role of Unemployment Duration, Credit and Housing Markets",https://pdfs.semanticscholar.org/7b7d/b06f6978ab802895bd687feb70f086355cd4.pdf,",,,,,,,"
https://doi.org/10.1086/676308,,"Child Food Insecurity,Food Stamp Program,Monthly Measures,PSID-FFSS,Analyzed,CPS-FSS,Citation,FSSM,NonE Tier 2",Child Food Insecurity and the Food Stamp Program: What a Difference Monthly Data Make,https://www.doi.org/https://doi.org/10.1086/676308,",,,,,,,dataset-033"
,,"Measurement,Household Relationships,Federal Surveys,CPS-FSS,Citation",Improved Measurement of Household Relationships in Federal Surveys,https://s3.amazonaws.com/sitesusa/wp-content/uploads/sites/242/2014/04/MRFHS_StatisticalPolicyWorkingPaper201408.pdf,",,,,,,,dataset-033"
,,"American Recovery and Reinvestment Act of 2009,SNAP,Food Security,Hunger,Difference-in-Difference Model,CPS-FSS,Analyzed",Food For The Hungry: The Impact of Increased SNAP Payouts on Hunger,http://hdl.handle.net/11299/163939.,"dataset-026,,,,,,,dataset-033"
,,"Public Policy,Vulnerable Populations,SNAP,Food Insecurity,Health Economics,Nutrition Economics,Rasch Modeling,College Drinking,Occupational Choices,CPS-FSS,Analyzed",Three Essays in Health and Nutrition Economics.,,"dataset-026,,,,,,,dataset-033"
,,"Mental Health,Household Food Insecurity,Socioeconomic Factors,Demographic Factors,BRFSS,SNAP,CPS-FSS,Analyzed",Two essays on the application of ordered probability model,https://trace.tennessee.edu/utk_gradthes/2766,"dataset-026,,,,,,,dataset-033"
,,"Polycystic Ovary Syndrome,Food Insecurity,Rural Appalachian Ohio,High Blood Glucose,Infertility,Depression,Overweight/Obesity,Body Mass Index,CPS-FSS,Citation,Chart,FSSM",The Relationship of Food Insecurity to Health Parameters in Adult Women with Polycystic Ovary Syndrome (PCOS),https://etd.ohiolink.edu/!etd.send_file?accession=ohiou1417013554&disposition=inline,",,,,,,,dataset-033"
,,"Food Insecurity,Human Papillomavirus,Rural Appalachian Ohio,Community Awareness Resources and Education Risky Sexual Behavior Index,CPS-FSS,Citation,Chart,FSSM","The Relationship of Food Security, Cervical Health, and Produce Intake in Rural Appalachia",https://etd.ohiolink.edu/!etd.send_file?accession=ohiou1397295968&disposition=inline,",,,,,,,dataset-033"
,,"Hunger,Food Insecurity,Public Health,Mobilization,Congress,Agenda Setting,Problem Definition,CPS-FSS,Chart,FSSM","A study of the evolution of food security discourse, mobilization, and congressional champions",,",,,,,,,dataset-033"
,,"Food Insecurity,Hispanic Populations,Rural Wisconsin Villages,CPS-FSS,Chart,Citation,NHANES-FSQ,ECLS-FS,Citation,FSSM",Prevalence of food insecurity and key demographics of the hispanic populations in two rural wisconsin villages,https://minds.wisconsin.edu/bitstream/handle/1793/73357/Whitty_Jennifer_Thesis.pdf?sequence=1,",,,dataset-048,,dataset-017,,dataset-033"
,,"Dental Caries,Children Health,Household Food SEcurity,CPS-FSS,Citation,FSSM",The Association Between Household Food Security and Dental Caries in Young Children,https://etd.ohiolink.edu/!etd.send_file?accession=osu1405461794&disposition=inline,",,,,,,,dataset-033"
,,"Race/ethnicity,Food Deserts,Mixed Methods,Food Environment,Social Cognitive Theory,CPS-FSS,Citation,FSSM",Potential And Realized Food Environments: An Application Of The Social Cognitive Theory In Alabama Food Deserts,https://ir.ua.edu/bitstream/handle/123456789/2110/file_1.pdf?sequence=1&isAllowed=y,",,,,,,,dataset-033"
