datasets,doi,journal,search_term,title,url,valid?,notes,pdf
dataset-620,10.1016/j.marpolbul.2018.10.060,Marine Pollution Bulletin,Global Forecast System,Forecasting of oil-spill trajectories by using SCHISM and X-band radar,,,,
dataset-620,10.1038/s41598-018-23880-8,,Global Forecast System,Numerical simulations of the effects of regional topography on haze pollution in Beijing,https://www.nature.com/articles/s41598-018-23880-8.pdf,,,
dataset-620,10.1175/jcli-d-18-0210.1,Journal of Climate,Global Forecast System,Prediction of the Madden-Julian Oscillation: A Review Prediction of the Madden-Julian Oscillation: A Review,,,,
dataset-620,10.1038/s41598-018-35735-3,,Global Forecast System,Impact of a Narrow Coastal Bay of Bengal Sea Surface Temperature Front on an Indian Summer Monsoon Simulation,https://www.nature.com/articles/s41598-018-35735-3.pdf,,,
dataset-620,10.11606/t.14.2019.tde-21052019-145224,,Global Forecast System,Modelling the formation of atmospheric aerosol particles in the Metropolitan Area of São Paulo,http://www.teses.usp.br/teses/disponiveis/14/14133/tde-21052019-145224/publico/t_angel_l_v_vela_corrigida.pdf,,,
dataset-620,10.1175/waf-d-17-0168.1,,Global Forecast System,DEMONSTRATION WITH SPECIAL TCI-15 DATASETS OF POTENTIAL IMPACTS OF NEW-GENERATION SATELLITE ATMOSPHERIC MOTION VECTORS ON NAVY REGIONAL AND GLOBAL MODELS DEMONSTRATION WITH SPECIAL TCI-15 DATASETS OF POTENTIAL IMPACTS OF NEW-GENERATION SATELLITE ATMOSPHERIC MOTION VECTORS ON NAVY REGIONAL AND GLOBAL MODELS,https://calhoun.nps.edu/bitstream/10945/61537/1/Demonstration_with_Special_TCI-15_Datasets.pdf,,,
dataset-620,10.1016/j.atmosres.2018.08.019,Atmospheric Research,Global Forecast System,Conditions associated with rain field size for tropical cyclones landfalling over the Eastern United States,,,,
dataset-620,10.1038/s41598-018-23055-5,,Global Forecast System,The greening of Northwest Indian subcontinent and reduction of dust abundance resulting from Indian summer monsoon revival,https://www.nature.com/articles/s41598-018-23055-5.pdf,,,
dataset-620,10.1175/mwr-d-17-0198.1,Monthly Weather Review,Global Forecast System,An analog technique to improve storm wind-speed prediction using a dual NWP model approach An analog technique to improve storm wind-speed prediction using a dual NWP model approach,,,,
dataset-620,10.1016/j.atmosenv.2018.09.043,Atmospheric Environment,Global Forecast System,"Continuous monitoring, compositions analysis and the implication of regional transport for submicron and fine aerosols in Beijing, China",,,,
dataset-620,10.1016/j.atmosres.2018.08.012,Atmospheric Research,Global Forecast System,Climate change effects on summertime precipitation organization in the Southeast United States,,,,
dataset-620,10.1016/j.atmosenv.2018.09.047,Atmospheric Environment,Global Forecast System,Evaluation of the BSC-DREAM8b regional dust model using the 3D LIVAS-CALIPSO product,,,,
dataset-620,10.1175/waf-d-18-0124.1,Weather and Forecasting,Global Forecast System,"An Evaluation of Paired Regional/Convection-Allowing Forecast Vertical Thermodynamic Profiles in Warm-Season, Thunderstorm-Supporting Environments An Evaluation of Paired Regional/Convection-Allowing Forecast Vertical Thermodynamic Profiles in Warm-Season, Thunderstorm-Supporting Environments",,,,
dataset-620,10.1175/waf-d-18-0007.1,Weather and Forecasting,Global Forecast System,An Objective Track Similarity Index and Its Preliminary Application to Predicting Precipitation of Landfalling Tropical Cyclones An Objective Track Similarity Index and Its Preliminary Application to Predicting Precipitation of Landfalling Tropical Cyclones,,,,
dataset-620,10.1016/j.ijepes.2018.06.005,International Journal of Electrical Power & Energy Systems,Global Forecast System,New probabilistic price forecasting models: Application to the Iberian electricity market,,,,
dataset-620,10.1175/mwr-d-17-0380.1,Monthly Weather Review,Global Forecast System,Impact of Assimilating Aircraft Reconnaissance Observations on Tropical Cyclone Initialization and Prediction using Operational HWRF and GSI Ensemble-Variational Hybrid Data Assimilation Impact of Assimilating Aircraft Reconnaissance Observations on Tropical Cyclone Initialization and Prediction using Operational HWRF and GSI Ensemble-Variational Hybrid Data Assimilation,,,,
dataset-620,10.1007/s00703-017-0544-7,Meteorology and Atmospheric Physics,Global Forecast System,A comparison between EDA-EnVar and ETKF-EnVar data assimilation techniques using radar observations at convective scales through a case study of Hurricane Ike (2008),,,,
dataset-620,10.1111/jfr3.12340,Journal of Flood Risk Management,Global Forecast System,Dynamic downscaling based on weather types classification: An application to extreme rainfall in south‐east Japan,,,,
dataset-620,10.1175/jtech-d-18-0010.1,Journal of Atmospheric and Oceanic Technology,Global Forecast System,Creating Synthetic Radar Imagery using Convolutional Neural Networks1 Creating Synthetic Radar Imagery using Convolutional Neural Networks1,,,,
dataset-620,10.1175/jas-d-18-0017.1,Journal of the Atmospheric Sciences,Global Forecast System,Rapid Intensification of Typhoon Mujigae (2015) under Different Sea Surface Temperatures: Structural Changes Leading to Rapid Intensification Rapid Intensification of Typhoon Mujigae (2015) under Different Sea Surface Temperatures: Structural Changes Leading to Rapid Intensification,,,,
dataset-620,10.1177/0361198118786622,,Global Forecast System,Learning to Build Resilience into Transportation Systems,https://journals.sagepub.com/doi/pdf/10.1177/0361198118786622,,,
dataset-620,10.1016/j.asoc.2018.08.040,Applied Soft Computing,Global Forecast System,Multi-site post-processing of numerical forecasts using a polynomial network substitution for the general differential equation based on operational calculus,,,,
dataset-620,10.1038/s41598-018-32658-x,,Global Forecast System,Modeling multiple sea level rise stresses reveals up to twice the land at risk compared to strictly passive flooding methods,https://www.nature.com/articles/s41598-018-32658-x.pdf,,,
dataset-620,10.1134/s000143381809044x,"Izvestiya, Atmospheric and Oceanic Physics",Global Forecast System,Cloud Cells by Data of Satellite Measurements and Convective Energy Balance on Invasion of Cold Air into the Atmosphere over the Black Sea,,,,
dataset-620,10.1016/j.jhydrol.2018.09.042,Journal of Hydrology,Global Forecast System,Uncertainties of 3D Soil Hydraulic Parameters in Streamflow Simulations using a Distributed Hydrological Model System,,,,
dataset-620,10.1088/1742-6596/1144/1/012088,,Global Forecast System,The influence of meteorology on ambient PM2. 5 and PM10 concentration in Chiang Mai,https://iopscience.iop.org/article/10.1088/1742-6596/1144/1/012088/pdf,,,
dataset-620,10.3390/fire1030047,,Global Forecast System,Winds and Gusts during the Thomas Fire,https://www.mdpi.com/2571-6255/1/3/47/pdf,,,
dataset-620,10.5194/acp-18-16863-2018,,Global Forecast System,Impacts of physical parameterization on prediction of ethane concentrations for oil and gas emissions in WRF-Chem,https://www.atmos-chem-phys.net/18/16863/2018/acp-18-16863-2018.pdf,,,
dataset-620,10.5194/nhess-18-3167-2018,,Global Forecast System,Field survey of Typhoon Hato (2017) and a comparison with storm surge modeling in Macau,https://doi.org/10.5194/nhess-18-3167-2018,,,
dataset-620,10.3390/w10121729,,Global Forecast System,Impact of Different Reanalysis Data and Parameterization Schemes on WRF Dynamic Downscaling in the Ili Region,https://www.mdpi.com/2073-4441/10/12/1729/pdf,,,
dataset-620,10.3390/rs10121872,,Global Forecast System,Assessing Hydrological Modelling Driven by Different Precipitation Datasets via the SMAP Soil Moisture Product and Gauged Streamflow Data,https://www.mdpi.com/2072-4292/10/12/1872/pdf,,,
dataset-620,10.5194/amt-11-6289-2018,,Global Forecast System,The impact of MISR-derived injection height initialization on wildfire and volcanic plume dispersion in the HYSPLIT model,https://www.atmos-meas-tech.net/11/6289/2018/amt-11-6289-2018.pdf,,,
dataset-620,10.1088/1755-1315/187/1/012058,,Global Forecast System,Simulation of Mesoscale Convective System Propagation in Greater Jakarta during 13 - 19 January 2014,https://iopscience.iop.org/article/10.1088/1755-1315/187/1/012058/pdf,,,
dataset-620,10.5194/isprs-archives-xlii-5-499-2018,,Global Forecast System,IMPACT OF OZONE CONCENTRATION ON OCEAN COLOUR RETRIEVALS FOR OCM-2,https://www.int-arch-photogramm-remote-sens-spatial-inf-sci.net/XLII-5/499/2018/isprs-archives-XLII-5-499-2018.pdf,,,
dataset-620,10.3390/su10114231,,Global Forecast System,"The Influence of Marine Traffic on Particulate Matter (PM) Levels in the Region of Danish Straits, North and Baltic Seas",https://www.mdpi.com/2071-1050/10/11/4231/pdf,,,
dataset-620,10.5194/isprs-annals-iv-5-351-2018,,Global Forecast System,INTERCOMPARISON OF DIFFERENT RAINFALL PRODUCTS AND VALIDATION OF WRF MODELLED RAINFALL ESTIMATION IN N-W HIMALAYA DURING MONSOON PERIOD,https://www.isprs-ann-photogramm-remote-sens-spatial-inf-sci.net/IV-5/351/2018/isprs-annals-IV-5-351-2018.pdf,,,
dataset-620,10.5194/isprs-annals-iv-5-303-2018,,Global Forecast System,EVALUATION OF HIGH RESOLUTION URBAN LULC FOR SEASONAL FORECASTS OF URBAN CLIMATE USING WRF MODEL,https://www.isprs-ann-photogramm-remote-sens-spatial-inf-sci.net/IV-5/303/2018/isprs-annals-IV-5-303-2018.pdf,,,
dataset-620,10.5194/acp-18-16239-2018,,Global Forecast System,An important mechanism of regional O3 transport for summer smog over the Yangtze River Delta in eastern China,https://www.atmos-chem-phys.net/18/16239/2018/acp-18-16239-2018.pdf,,,
dataset-620,10.3390/jmse6040139,,Global Forecast System,A Sensitivity Analysis of the Wind Forcing Effect on the Accuracy of Large-Wave Hindcasting,https://www.mdpi.com/2077-1312/6/4/139/pdf,,,
dataset-620,10.5194/acp-2018-1156,,Global Forecast System,Bias correction in assimilation of AOD observations with WRF-Chem,https://www.atmos-chem-phys-discuss.net/acp-2018-1156/acp-2018-1156.pdf,,,
dataset-620,10.3390/w10111626,,Global Forecast System,Application of Artificial Neural Networks for Accuracy Enhancements of Real-Time Flood Forecasting in the Imjin Basin,https://www.mdpi.com/2073-4441/10/11/1626/pdf,,,
dataset-620,10.3390/rs10111770,,Global Forecast System,Tropical Cyclone Rainfall Estimates from FY-3B MWRI Brightness Temperatures Using the WS Algorithm,https://www.mdpi.com/2072-4292/10/11/1770/pdf,,,
dataset-620,10.5194/bg-15-6573-2018,,Global Forecast System,Diazotrophy as the main driver of the oligotrophy gradient in the western tropical South Pacific Ocean: results from a one-dimensional biogeochemical–physical coupled model,https://www.biogeosciences.net/15/6573/2018/bg-15-6573-2018.pdf,,,
dataset-620,10.1080/15230406.2017.1403376,Cartography and Geographic Information Science,Global Forecast System,TRANSIT: a GIS toolbox for estimating the duration of ancient sail-powered navigation,,,,
dataset-620,10.1080/01431161.2018.1470701,International Journal of Remote Sensing,Global Forecast System,VIIRS-based high resolution spectral vegetation indices for quantitative assessment of vegetation health: second version,,,,
dataset-620,10.1080/01431161.2018.1475773,International Journal of Remote Sensing,Global Forecast System,Assessing the performance of near real-time rainfall products to represent spatiotemporal characteristics of extreme events: case study of a subtropical catchment in south-eastern Brazil,,,,
dataset-620,10.1080/16742834.2018.1527656,,Global Forecast System,A comparison study of atmospheric circulations and potential vorticity anomaly between the two rapid-intensified typhoons,https://www.tandfonline.com/doi/pdf/10.1080/16742834.2018.1527656?needAccess=true,,,
dataset-620,10.29252/ijcoe.2.3.41,,Global Forecast System,Sensitivity of an Axi-Symmetric Tropical Cyclone Model to Two External Parameters,http://ijcoe.org/files/site1/user_files_c8faec/pegahfar-A-10-184-1-9b8586b.pdf,,,
dataset-620,10.2112/jcoastres-d-17-00144.1,,Global Forecast System,"Saltwater Intrusion into a River with High Fluvial Discharge: A Microtidal Estuary of the Magdalena River, Colombia",https://digital.cic.gba.gob.ar/bitstream/11746/10002/1/Saltwater%20Intrusion%20into%20a%20River%20with%20High%20Fluvial.pdf-PDFA.pdf,,,
dataset-620,10.1007/s00382-018-4099-1,Climate Dynamics,Global Forecast System,Why is the simulated climatology of tropical cyclones so sensitive to the choice of cumulus parameterization scheme in the WRF model?,,,,
dataset-620,10.1007/s00271-018-0592-x,Irrigation Science,Global Forecast System,Sub-optimal model-based deficit irrigation scheduling with realistic weather forecasts,,,,
dataset-620,10.1016/j.scitotenv.2018.06.021,The Science of The Total Environment,Global Forecast System,Spatio-temporal variations in SO2 and NO2 emissions caused by heating over the Beijing-Tianjin-Hebei Region constrained by an adaptive nudging method with OMI data,,,,
dataset-620,10.1029/2018wr022553,Water Resources Research,Global Forecast System,Snow Depth Variability at the Forest Edge in Multiple Climates in the Western United States,,,,
dataset-620,10.1175/jamc-d-18-0036.1,Journal of Applied Meteorology and Climatology,Global Forecast System,Non-parametric methodology to estimate precipitating ice from multiple frequency radar reflectivity observations Non-parametric methodology to estimate precipitating ice from multiple frequency radar reflectivity observations,,,,
dataset-620,10.1002/qj.3270,,Global Forecast System,A hybrid snowfall detection method from satellite passive microwave measurements and global forecast weather models,https://rmets.onlinelibrary.wiley.com/doi/pdf/10.1002/qj.3270,,,
dataset-620,10.1002/joc.5733,International Journal of Climatology,Global Forecast System,Extreme temperature events on the Iberian Peninsula: Statistical trajectory analysis and synoptic patterns,,,,
dataset-620,10.1016/j.ocemod.2018.08.004,Ocean Modelling,Global Forecast System,Impact of Typhoon Kalmaegi (2014) on the South China Sea: simulations using a fully coupled atmosphere-ocean-wave model,,,,
dataset-620,10.1109/works.2018.00012,,Global Forecast System,DagOn*: Executing Direct Acyclic Graphs as Parallel Jobs on Anything,,,,
dataset-620,10.1175/jamc-d-18-0050.1,Journal of Applied Meteorology and Climatology,Global Forecast System,Characteristics of Background Error Covariance of Soil Moisture and Atmospheric States in Strongly Coupled Land-Atmosphere Data Assimilation Characteristics of Background Error Covariance of Soil Moisture and Atmospheric States in Strongly Coupled Land-Atmosphere Data Assimilation,,,,
dataset-620,10.1134/s1063778818050046,Physics of Atomic Nuclei,Global Forecast System,Temperature Effect Observed for the Muon Component in the Yakutsk Cosmic-Ray Spectrograph,,,,
