datasets,doi,journal,search_term,title,url,valid?,notes,pdf
dataset-621,10.1007/s11356-019-05389-3,Environmental Science and Pollution Research,ISD,Virulence-associated traits and in vitro biofilm-forming ability of Escherichia coli isolated from a major river traversing Northern India,,,,
dataset-621,10.1177/0733464817705957,,ISD,Implementation of a Complex Intervention to Support Leadership Development in Nursing Homes: A Multimethod Participatory Study,http://openaccess.city.ac.uk/17379/3/Complexinterventionarticle%20Accepted.pdf,,,
dataset-621,10.1177/1942602x19852949,NASN School Nurse,ISD,Data Sharing: Partnering With Others to Advance Student Health,,,,
dataset-621,10.1017/s204710251900013x,Transnational Environmental Law,ISD,The Sun Behind the Clouds? Enforcement of Renewable Energy Awards in the EU,,,,
dataset-621,10.24810/jelbow.25.2_234,,ISD,肘痛を主訴とするオーバーヘッドスポーツ選手における胸郭出口症候群の関与,,,,
dataset-621,10.1016/j.heliyon.2019.e02105,,ISD,Investigating the influence of contributing factors and predicting visibility at road link-level,http://www.heliyon.com/article/e02105/pdf,,,
dataset-621,10.1109/ceap.2019.8883480,,ISD,Design and Simulation of an Incremental Sigma-Delta Converter for Improving the Noise Floor Level of CMOS Image Sensors,,,,
dataset-621,10.1140/epjst/e2019-900088-6,,ISD,HE-LHC: The High-Energy Large Hadron Collider,https://link.springer.com/content/pdf/10.1140%2Fepjst%2Fe2019-900088-6.pdf,,,
dataset-621,10.1109/isit.2019.8849244,2013 IEEE International Symposium on Information Theory,ISD,Cryptanalysis of a One-Time Code-Based Digital Signature Scheme,,,,
dataset-621,10.1177/2051415818821548,Journal of Clinical Urology,ISD,Female stress urinary incontinence MDT,,,,
dataset-621,10.1007/s00216-019-01819-w,Analytical and Bioanalytical Chemistry,ISD,Analysis of oligonucleotides by ion-pair reversed-phase liquid chromatography coupled with positive mode electrospray ionization mass spectrometry,,,,
dataset-621,10.1103/physrevapplied.12.014013,,ISD,Quantum Transport Properties of Industrial Si28/SiO228,http://arxiv.org/pdf/1810.06521,,,
dataset-621,10.1016/j.joule.2019.05.008,Joule,ISD,Thermal-Driven Phase Separation of Double-Cable Polymers Enables Efficient Single-Component Organic Solar Cells,,,,
dataset-621,10.1109/aiact.2019.8847905,,ISD,Radiation resistant FET-based Temperature Sensor for End Devices of IoT,,,,
dataset-621,10.1109/iccsa.2019.00013,,ISD,Holacracy In Software Development Teams: A Multivocal Literature Review,,,,
dataset-621,10.1016/j.jlp.2019.04.015,,ISD,Towards an inherently safer bioprocessing industry: A review,https://doi.org/10.1016/j.jlp.2019.04.015,,,
dataset-621,10.1002/sres.2558,Systems Research and Behavioral Science,ISD,The Unfolding and Resurfacing of Information Systems Knowledge over the Last 25 Years: A Systemic Perspective,,,,
dataset-621,10.1002/mmce.21720,International Journal of RF and Microwave Computer-Aided Engineering,ISD,Survey on parameter optimization of mobile communication band low noise amplifier design,,,,
dataset-621,10.1109/isemc.2019.8825195,,ISD,An Efficient Pico-Probe Error Box Removal Method,,,,
dataset-621,10.1109/icufn.2019.8806048,2017 Ninth International Conference on Ubiquitous and Future Networks (ICUFN),ISD,RAPEL: Robust and Adaptive method for PIT Entry Lifetime in Wireless Content-Centric Networks,,,,
dataset-621,10.1007/s00167-018-5051-y,"Knee Surgery, Sports Traumatology, Arthroscopy",ISD,Higher failure rate of two-stage revision for infected knee arthroplasties in significantly compromised (host-C) patients,,,,
dataset-621,10.1016/j.joca.2019.06.008,Osteoarthritis and Cartilage,ISD,Trends in gabapentinoid prescribing in patients with osteoarthritis: a United Kingdom national cohort study in primary care,,,,
dataset-621,10.1016/j.ejca.2019.03.024,European Journal of Cancer,ISD,Whether vitamin D supplementation protects against colorectal cancer risk remains an open question,,,,
dataset-621,10.1002/bjs.11151,,ISD,Reducing surgical mortality in Scotland by use of the WHO Surgical Safety Checklist,https://onlinelibrary.wiley.com/doi/pdf/10.1002/bjs.11151,,,
dataset-621,10.1055/s-0039-1685518,Seminars in Liver Disease,ISD,Hepatitis B Virus–Hepatocyte Interactions and Innate Immune Responses: Experimental Models and Molecular Mechanisms,,,,
dataset-621,10.1109/icufn.2019.8805919,2017 Ninth International Conference on Ubiquitous and Future Networks (ICUFN),ISD,Content Name Privacy in Tactical Named Data Networking,,,,
dataset-621,10.1109/embc.2019.8857822,2010 Annual International Conference of the IEEE Engineering in Medicine and Biology,ISD,A Convolutional Neural Network for Enhancing the Detection of SSVEP in the Presence of Competing Stimuli,,,,
dataset-621,10.1016/j.jshs.2019.07.006,,ISD,Transition to forefoot strike reduces load rates more effectively than altered cadence,https://doi.org/10.1016/j.jshs.2019.07.006,,,
dataset-621,10.1038/s41431-019-0408-3,,ISD,Abstracts from the 51st European Society of Human Genetics Conference: Electronic Posters,https://www.nature.com/articles/s41431-019-0408-3.pdf,,,
dataset-621,10.25559/sitito.15.201902.263-273,Международный научный журнал «Современные информационные технологии и ИТ-образование»,ISD,Модель обслуживания трафика одноадресных и многоадресных соединений высокочастотной сети 5G,,,,
dataset-621,10.1109/isit.2019.8849600,2013 IEEE International Symposium on Information Theory,ISD,On Decoding and Applications of Interleaved Goppa Codes,,,,
dataset-621,10.1016/j.bone.2019.04.003,Bone,ISD,Use of oral bisphosphonates and risk of hospital admission with osteonecrosis of the jaw: Large prospective cohort study in UK women,,,,
dataset-621,10.1109/embc.2019.8857796,2010 Annual International Conference of the IEEE Engineering in Medicine and Biology,ISD,Assessment of feeding teats: an experimental study,,,,
dataset-621,10.3310/hta23370,Health Technology Assessment,ISD,Low-dose oral theophylline combined with inhaled corticosteroids for people with chronic obstructive pulmonary disease and high risk of exacerbations: a RCT,,,,
dataset-621,10.1140/epjst/e2019-900087-0,,ISD,FCC-hh: The Hadron Collider,https://link.springer.com/content/pdf/10.1140%2Fepjst%2Fe2019-900087-0.pdf,,,
dataset-621,10.1177/2325967119s00304,,ISD,"Trends in US High School Football Concussion Reporting,
2012-2017",http://dx.doi.org/10.1177/2325967119s00304,,,
dataset-621,10.1109/compsac.2019.00018,,ISD,In Search of Scientific Agile,,,,
dataset-621,10.1016/j.ijbiomac.2019.04.011,International Journal of Biological Macromolecules,ISD,Phylomitogenomics of Phaneropteridae (Orthoptera): Combined data indicate a poorly conserved mitogenome,,,,
dataset-621,10.23919/chicc.2019.8866176,2008 27th Chinese Control Conference,ISD,Control Strategy of Mechatronic Inerter Based on Permanent Magnet Synchronous Motor,,,,
dataset-621,10.1109/redw.2019.8906601,,ISD,Radiation Evaluation of the Texas Instruments TPS7H2201-SP eFuse,,,,
dataset-621,10.26466/opus.565691,,ISD,Yumuşak Güç Kavramı Bağlamında Çin’in Sahraaltı Afrika’ya Yönelik Kamu Diplomasisi Faaliyetleri,http://dergipark.org.tr/download/article-file/737907,,,
dataset-621,10.15294/jpii.v8i2.18135,,ISD,A Comparison Study: Effects of the Group Investigation Model and Direct Instruction Model toward Science Concept Understanding,https://doi.org/10.15294/jpii.v8i2.18135,,,
dataset-621,10.18203/2349-2902.isj20192955,,ISD,Anatomical variations of the inguinal morphometric features in patients with inguinal hernia and its association with the type of inguinal hernia: a prospective clinical study,https://www.ijsurgery.com/index.php/isj/article/download/4106/2980,,,
dataset-621,10.3390/cryst9070333,,ISD,Monotype Organic Dual Threshold Voltage Using Different OTFT Geometries,https://www.mdpi.com/2073-4352/9/7/333/pdf,,,
dataset-621,10.1039/c9ra02337b,,ISD,Characterization of glycan isomers using magnetic carbon nanoparticles as a MALDI co-matrix,https://pubs.rsc.org/en/content/articlepdf/2019/ra/c9ra02337b,,,
dataset-621,,arXiv,ISD,Simultaneous Prediction Intervals for Patient-Specific Survival Curves,,,,
dataset-621,10.15407/cryo29.02.137,,ISD,Methodology of Cryotherapy Use in Medical Practice,http://cryo.org.ua/journal/index.php/probl-cryobiol-cryomed/article/download/1528/pdf,,,
dataset-621,10.3389/fphy.2019.00082,,ISD,Superconductive REBCO Thin Films and Their Nanocomposites: The Role of Rare-Earth Oxides in Promoting Sustainable Energy,https://www.frontiersin.org/articles/10.3389/fphy.2019.00082/pdf,,,
dataset-621,10.1080/15348431.2019.1613996,Journal of Latinos and Education,ISD,Exploring Institutional Processes in a District-Wide Dual Language Program: Who is it for? Who is Left Out?,,,,
dataset-621,10.1002/9781119468455.ch9,,ISD,Chlorophyll and Graphene: A New Paradigm of Biomimetic Symphony,,,,
dataset-621,10.1080/00949655.2019.1590579,Journal of Statistical Computation and Simulation,ISD,Identifiability and bias reduction in the skew-probit model for a binary response,,,,
dataset-621,10.1002/9781119519393,,ISD,Process Safety Leadership from the Boardroom to the Frontline,,,,
dataset-621,10.1002/mp.13581,,ISD,Deep learning‐based carotid media‐adventitia and lumen‐intima boundary segmentation from three‐dimensional ultrasound images,https://aapm.onlinelibrary.wiley.com/doi/pdf/10.1002/mp.13581,,,
dataset-621,10.1002/admt.201900262,,ISD,Real‐Time Monitoring of Glucose Export from Isolated Chloroplasts Using an Organic Electrochemical Transistor,https://onlinelibrary.wiley.com/doi/pdf/10.1002/admt.201900262,,,
dataset-621,10.1111/roie.12417,,ISD,Regulatory chill and the effect of investor state dispute settlements,https://www.cesifo-group.de/DocDL/cesifo1_wp6188.pdf,,,
dataset-621,10.1101/664045,,ISD,"Birth weight predicts psychiatric and physical health, cognitive function, and DNA methylation differences in an adult population",https://www.biorxiv.org/content/biorxiv/early/2019/06/09/664045.full.pdf,,,
dataset-621,10.1007/s10064-019-01544-9,,ISD,Detailed engineering geological assessment of a shotcrete lined pressure tunnel in the Himalayan rock mass conditions: a case study from Nepal,https://link.springer.com/content/pdf/10.1007%2Fs10064-019-01544-9.pdf,,,
dataset-621,10.1145/3311749,ACM Transactions on Multimedia Computing Communications and Applications,ISD,QoE for Mobile Clients with Segment-aware Rate Adaptation Algorithm (SARA) for DASH Video Streaming,,,,
dataset-621,10.1007/s11165-019-9860-x,Research in Science Education,ISD,A Framework for the Development of Schoolyard Pedagogy,,,,
dataset-621,10.1039/c9cp00083f,Physical Chemistry Chemical Physics,ISD,Hydrogen atom attachment to histidine and tryptophan containing peptides in the gas phase,,,,
dataset-621,10.1080/15348431.2019.1622115,Journal of Latinos and Education,ISD,“You Just Sit There and Be Quiet”: Latino/A Bilingual Educators in Texas,,,,
dataset-621,10.1002/advs.201900522,,ISD,Hybrid Silicon Nanowire Devices and Their Functional Diversity,https://onlinelibrary.wiley.com/doi/pdf/10.1002/advs.201900522,,,
dataset-621,10.7717/peerj.6959,,ISD,Plastome phylogenomics and characterization of rare genomic changes as taxonomic markers in plastome groups 1 and 2 Poeae (Pooideae; Poaceae),https://peerj.com/articles/6959.pdf,,,
dataset-621,10.1080/21645515.2018.1543522,Human Vaccines & Immunotherapeutics,ISD,Cost-impact study of rotavirus vaccination programme in Scotland,,,,
dataset-621,10.1080/1028415x.2017.1408946,Nutritional Neuroscience,ISD,Impact of maternal iron deficiency on the auditory functions in the young and adult guinea pig,,,,
dataset-621,10.2478/fhort-2019-0001,,ISD,Approved genetically modified (GM) horticultural plants: A 25-year perspective,https://content.sciendo.com/downloadpdf/journals/fhort/ahead-of-print/article-10.2478-fhort-2019-0001.pdf,,,
dataset-621,10.21608/jsre.2019.33875,,ISD,شکلان لتصمیم واجهات تفاعل التطبیقات التعلیمیة بالهواتف الذکیة وأثرهما على الحمل المعرفی لدى طالبات تکنولوجیا التعلیم والمعلومات,https://jsre.journals.ekb.eg/article_33875_2d84063949967380c2f0172bc8ca1259.pdf,,,
dataset-621,10.1140/epjst/e2019-900045-4,,ISD,FCC-ee: The Lepton Collider,https://link.springer.com/content/pdf/10.1140%2Fepjst%2Fe2019-900045-4.pdf,,,
dataset-621,10.1016/j.tws.2019.03.005,Thin-Walled Structures,ISD,Numerical modelling and simulation of fatigue damage in carbon fibre reinforced plastics at different stress ratios,,,,
dataset-621,10.1055/s-0043-112859,Klinische Monatsblätter für Augenheilkunde,ISD,Vergleich von Diskriminanzanalyse und Entscheidungsbäumen zur Erkennung des frühen Keratokonus,,,,
dataset-621,10.1016/j.ecolecon.2019.01.036,Ecological Economics,ISD,Assessing the effectiveness of Japan's community-based direct payment scheme for hilly and mountainous areas,,,,
dataset-621,10.1007/s10008-019-04261-1,Journal of Solid State Electrochemistry,ISD,Quantum conductance investigation on carbon nanotube–based antibiotic sensor,,,,
dataset-621,10.1038/s41432-019-0027-4,Evidence-Based Dentistry,ISD,Is there an association between prenatal oral healthcare and early childhood caries prevention?,,,,
dataset-621,10.1109/eucnc.2019.8802028,2018 European Conference on Networks and Communications (EuCNC),ISD,5G Component Carrier Management Evaluation by Means of System Level Simulations,,,,
dataset-621,10.1016/j.cca.2019.03.1466,Clinica Chimica Acta,ISD,A comprehensive framework for test evaluation under the new IVD regulation,,,,
dataset-621,10.7861/futurehosp.6-2-123,,ISD,"The Walton Centre neurology network – an equitable, sustainable and deliverable model for a large-scale neurology service",http://futurehospital.rcpjournal.org/content/6/2/123.full.pdf,,,
dataset-621,10.1109/metroaerospace.2019.8869551,2018 5th IEEE International Workshop on Metrology for AeroSpace (MetroAeroSpace),ISD,Fine positioning algorithms for the ESA/PROBA-3 formation flying mission,,,,
dataset-621,10.1109/fuzz-ieee.2019.8858924,2017 IEEE International Conference on Fuzzy Systems (FUZZ-IEEE),ISD,On D-implications derived by grouping functions,,,,
dataset-621,10.1016/j.paid.2019.02.015,Personality and Individual Differences,ISD,Noncompliant responding: Comparing exclusion criteria in MTurk personality research to improve data quality,,,,
dataset-621,10.1053/j.ajkd.2019.04.004,American Journal of Kidney Diseases,ISD,2 Patiromer to Enable Spironolactone in Patients with Resistant Hypertension and CKD: Primary Results of AMBER,,,,
